transaction_id,customer_id,transaction_date,region,customer_type,product,quantity,sales_amount,discount,gst_amount,payment_method,order_status,source,support_tickets
TX008031,100549,2025-01-11,Northeast,New,Payroll,2,14829.97,0.0,2669.39,Card,Completed,Online,0
TX008032,102391,2026-01-17,Northeast,New,Invoice Pro,5,18926.82,0.05,3406.83,Card,Completed,Online,1
TX008033,102266,2026-01-27,East,Existing,Invoice Pro,2,7591.75,0.1,1366.52,Card,Completed,Online,1
TX008034,100769,2026-05-13,East,Existing,Invoice Pro,1,4035.05,0.0,726.31,Card,Completed,Online,1
TX008035,100700,2025-01-20,South,Existing,GST Filing,2,3830.26,0.05,689.45,UPI,Completed,Offline,1
TX008036,101796,2026-01-26,South,Existing,Invoice Pro,2,8896.0,0.0,1601.28,UPI,Completed,Online,0
TX008037,101850,2025-01-05,South,Existing,GST Filing,5,8196.61,0.15,1475.39,Bank Transfer,Completed,Online,0
TX008038,100074,2025-11-01,North,Existing,Invoice Pro,5,19224.01,0.1,3460.32,UPI,Completed,Offline,0
TX008039,103479,2025-01-13,North,New,Data Analytics,4,33232.29,0.0,5981.81,UPI,Completed,Online,3
TX008040,103314,2025-05-07,East,Existing,Invoice Pro,2,9630.88,0.0,1733.56,Card,Completed,Online,2
TX008041,102814,2026-02-20,North,New,Payroll,1,7168.16,0.0,1290.27,Card,Completed,Online,1
TX008042,103451,2025-12-04,Central,Existing,Data Analytics,1,9149.45,0.1,1646.9,Bank Transfer,Completed,Online,3
TX008043,103762,2025-12-13,North,Existing,Invoice Pro,3,12222.33,0.05,2200.02,UPI,Completed,Offline,1
TX008044,103948,2025-09-21,Northeast,New,Data Analytics,1,10563.47,0.0,1901.42,UPI,Completed,Online,2
TX008045,103228,2026-02-07,East,Existing,Invoice Pro,1,3823.88,0.1,688.3,UPI,Completed,Online,0
TX008046,104247,2025-01-26,South,New,GST Filing,3,5233.77,0.0,942.08,Card,Completed,Online,0
TX008047,102046,2025-03-18,North,New,Data Analytics,1,7349.51,0.1,1322.91,UPI,Completed,Online,0
TX008048,101485,2026-02-08,West,New,Data Analytics,2,17674.31,0.0,3181.38,Bank Transfer,Completed,Online,1
TX008049,102742,2025-06-13,West,Existing,Invoice Pro,1,4557.03,0.0,820.27,Bank Transfer,Completed,Online,3
TX008050,100464,2026-03-24,East,Existing,Invoice Pro,5,19976.7,0.0,3595.81,UPI,Completed,Referral,3
TX008051,100018,2025-09-30,West,Existing,GST Filing,3,4711.99,0.0,848.16,Cash,Cancelled,Offline,0
TX008052,102758,2025-07-15,North,Existing,Invoice Pro,4,14871.72,0.1,2676.91,Cash,Completed,Offline,1
TX008053,102701,2025-01-18,West,New,Invoice Pro,4,19439.38,0.0,3499.09,UPI,Completed,Online,0
TX008054,101352,2026-06-22,South,Existing,Payroll,4,29453.42,0.0,5301.62,UPI,Completed,Online,5
TX008055,100282,2026-06-22,North,New,GST Filing,3,5478.12,0.0,986.06,Card,Completed,Online,1
TX008056,103121,2026-06-03,South,Existing,GST Filing,3,5482.53,0.05,986.86,Card,Completed,Online,2
TX008057,102961,2025-03-21,South,New,Data Analytics,4,42934.19,0.05,7728.15,Cash,Completed,Referral,3
TX008058,103467,2025-01-11,East,New,GST Filing,5,9658.41,0.0,1738.51,Bank Transfer,Completed,Online,2
TX008059,102393,2025-07-26,East,New,Invoice Pro,1,4024.6,0.0,724.43,UPI,Completed,Online,1
TX008060,103757,2026-01-09,East,Existing,Data Analytics,5,55475.66,0.0,9985.62,UPI,Completed,Online,0
TX008061,100813,2026-02-23,West,New,Payroll,4,25083.63,0.0,4515.05,UPI,Completed,Online,1
TX008062,103992,2026-05-07,Central,New,Invoice Pro,3,12713.35,0.0,2288.4,UPI,Completed,Online,2
TX008063,100056,2025-02-27,South,Existing,Payroll,3,19896.83,0.1,3581.43,Bank Transfer,Completed,Online,0
TX008064,102453,2026-06-08,South,Existing,Invoice Pro,2,8794.81,0.0,1583.07,Bank Transfer,Completed,Offline,0
TX008065,100888,2026-04-05,North,New,GST Filing,1,1758.45,0.0,316.52,UPI,Completed,Online,2
TX008066,101305,2025-12-19,South,New,GST Filing,3,4895.24,0.0,881.14,Bank Transfer,Completed,Offline,0
TX008067,104718,2025-10-31,South,Existing,Invoice Pro,4,16822.96,0.0,3028.13,Cash,Completed,Offline,2
TX008068,102361,2025-11-24,East,Existing,GST Filing,4,7140.05,0.05,1285.21,UPI,Completed,Online,3
TX008069,102612,2025-11-01,North,New,Payroll,5,31564.36,0.1,5681.58,UPI,Completed,Online,1
TX008070,103598,2025-01-16,Central,New,Data Analytics,5,49681.12,0.05,8942.6,UPI,Completed,Offline,4
TX008071,100251,2026-02-07,East,Existing,GST Filing,5,9915.28,0.0,1784.75,UPI,Completed,Offline,1
TX008072,103394,2025-09-14,North,New,Payroll,2,13836.02,0.1,2490.48,Cash,Completed,Online,0
TX008073,101723,2025-03-08,South,Existing,GST Filing,4,7405.09,0.05,1332.92,Cash,Completed,Online,0
TX008074,104026,2025-04-02,West,New,Data Analytics,1,9161.39,0.0,1649.05,Card,Completed,Offline,2
TX008075,101284,2025-10-18,Northeast,New,GST Filing,5,7052.03,0.1,1269.37,Card,Completed,Online,2
TX008076,101934,2026-01-24,North,Existing,Invoice Pro,2,8769.46,0.0,1578.5,UPI,Completed,Online,1
TX008077,103661,2025-11-06,East,Existing,GST Filing,4,7336.23,0.0,1320.52,UPI,Completed,Offline,0
TX008078,102362,2025-08-29,Northeast,Existing,GST Filing,1,1702.72,0.1,306.49,UPI,Completed,Offline,1
TX008079,104547,2025-05-29,West,Existing,Invoice Pro,5,22243.88,0.0,4003.9,UPI,Completed,Referral,1
TX008080,100906,2025-02-17,Central,Existing,Data Analytics,4,39145.18,0.0,7046.13,UPI,Completed,Online,1
TX008081,104141,2026-03-15,North,Existing,Payroll,2,12498.36,0.05,2249.7,Card,Completed,Online,2
TX008082,102113,2025-02-19,North,Existing,Payroll,3,16509.82,0.0,2971.77,Cash,Completed,Offline,1
TX008083,104529,2025-09-22,East,New,GST Filing,1,1974.76,0.0,355.46,Card,Completed,Offline,1
TX008084,100671,2025-04-29,Central,New,Invoice Pro,1,4070.47,0.0,732.68,UPI,Completed,Online,0
TX008085,101036,2026-03-22,North,Existing,Data Analytics,5,39956.61,0.1,7192.19,Card,Completed,Online,0
TX008086,104126,2025-11-30,Central,New,Data Analytics,2,16516.31,0.1,2972.94,UPI,Completed,Referral,1
TX008087,104793,2025-09-16,West,Existing,Data Analytics,5,51478.55,0.0,9266.14,Card,Completed,Online,1
TX008088,100046,2026-05-07,West,Existing,GST Filing,2,3244.56,0.0,584.02,Cash,Completed,Online,1
TX008089,102385,2025-09-24,North,Existing,GST Filing,5,7982.31,0.05,1436.82,Cash,Completed,Online,1
TX008090,103467,2025-07-06,West,Existing,Payroll,2,13417.54,0.1,2415.16,UPI,Completed,Offline,0
TX008091,102613,2026-06-29,South,Existing,Data Analytics,3,30140.13,0.0,5425.22,Cash,Completed,Offline,2
TX008092,104760,2025-08-20,North,New,Payroll,1,6860.41,0.05,1234.87,Bank Transfer,Completed,Offline,1
TX008093,100894,2025-10-13,South,New,Payroll,2,13653.6,0.0,2457.65,Cash,Completed,Online,1
TX008094,104293,2025-08-11,East,Existing,Invoice Pro,4,18216.19,0.0,3278.91,UPI,Completed,Online,2
TX008095,100103,2025-11-24,North,New,GST Filing,4,6850.0,0.05,1233.0,Bank Transfer,Cancelled,Offline,0
TX008096,104810,2025-12-30,South,New,GST Filing,4,-7220.02,0.0,-1299.6,UPI,Refunded,Offline,2
TX008097,101930,2025-02-25,East,Existing,Data Analytics,4,40008.74,0.0,7201.57,Card,Cancelled,Online,0
TX008098,104376,2025-11-16,South,New,GST Filing,3,4386.49,0.15,789.57,Bank Transfer,Completed,Online,1
TX008099,104219,2025-09-26,South,Existing,Invoice Pro,2,8627.17,0.05,1552.89,UPI,Completed,Online,1
TX008100,100547,2025-12-02,West,Existing,Invoice Pro,1,3924.15,0.05,706.35,Bank Transfer,Completed,Online,1
TX008101,100467,2026-02-22,West,Existing,Invoice Pro,4,18104.98,0.0,3258.9,Card,Completed,Offline,0
TX008102,103816,2025-10-28,West,Existing,Data Analytics,1,9043.6,0.0,1627.85,Card,Completed,Offline,0
TX008103,102755,2026-03-05,South,Existing,GST Filing,1,1538.04,0.1,276.85,Bank Transfer,Completed,Referral,2
TX008104,103177,2026-01-12,Northeast,Existing,GST Filing,3,4941.4,0.1,889.45,Bank Transfer,Completed,Offline,0
TX008105,103182,2026-02-10,West,New,GST Filing,5,9032.96,0.05,1625.93,Bank Transfer,Completed,Referral,1
TX008106,104774,2026-03-03,South,New,GST Filing,3,5806.39,0.0,1045.15,Card,Completed,Online,0
TX008107,103448,2026-06-05,North,Existing,Payroll,3,17322.43,0.15,3118.04,UPI,Completed,Offline,1
TX008108,102019,2025-11-09,North,New,Data Analytics,4,34183.99,0.0,6153.12,Card,Completed,Referral,1
TX008109,104159,2025-06-19,Central,Existing,Data Analytics,3,28560.25,0.0,5140.84,UPI,Completed,Offline,1
TX008110,101082,2025-04-12,South,Existing,Data Analytics,4,38586.46,0.0,6945.56,UPI,Completed,Online,0
TX008111,102604,2025-08-07,South,New,GST Filing,1,1529.19,0.0,275.25,Card,Completed,Online,3
TX008112,101854,2026-01-12,North,Existing,GST Filing,5,8997.82,0.0,1619.61,Card,Completed,Online,0
TX008113,101258,2025-06-10,South,Existing,Invoice Pro,3,-13718.39,0.0,-2469.31,UPI,Refunded,Referral,0
TX008114,103987,2025-10-25,East,Existing,Invoice Pro,5,21220.48,0.05,3819.69,Card,Completed,Online,0
TX008115,102952,2025-10-21,North,New,Data Analytics,2,18775.25,0.0,3379.54,Card,Completed,Offline,0
TX008116,104385,2026-01-23,North,New,GST Filing,1,1610.64,0.05,289.92,Card,Completed,Referral,1
TX008117,104427,2025-11-14,Northeast,Existing,GST Filing,3,5490.1,0.0,988.22,Bank Transfer,Completed,Referral,0
TX008118,101809,2025-07-17,East,New,Payroll,3,16319.18,0.1,2937.45,Card,Completed,Online,0
TX008119,100140,2025-03-06,North,New,Payroll,3,21625.42,0.05,3892.58,UPI,Completed,Online,2
TX008120,101769,2026-03-26,East,Existing,Invoice Pro,5,19298.81,0.05,3473.79,UPI,Completed,Online,0
TX008121,104386,2025-04-14,Central,New,GST Filing,5,9951.85,0.0,1791.33,UPI,Completed,Online,0
TX008122,100930,2026-03-01,Central,New,Invoice Pro,2,6752.73,0.0,1215.49,Card,Completed,Offline,3
TX008123,103933,2025-10-27,North,Existing,Invoice Pro,1,3494.35,0.15,628.98,Bank Transfer,Completed,Online,2
TX008124,101655,2025-02-09,East,Existing,GST Filing,4,6386.11,0.05,1149.5,UPI,Cancelled,Online,1
TX008125,102473,2025-01-14,West,Existing,Invoice Pro,4,14113.21,0.1,2540.38,Bank Transfer,Completed,Online,1
TX008126,104042,2025-01-29,South,Existing,GST Filing,5,8309.24,0.1,1495.66,UPI,Completed,Online,3
TX008127,101561,2025-08-28,North,New,Data Analytics,2,21083.59,0.0,3795.05,UPI,Completed,Online,2
TX008128,101222,2025-12-03,South,Existing,GST Filing,1,1638.81,0.05,294.99,Card,Completed,Offline,0
TX008129,101391,2025-04-11,East,Existing,Payroll,5,30477.39,0.0,5485.93,Card,Completed,Referral,4
TX008130,104173,2026-04-02,East,Existing,GST Filing,1,1598.52,0.1,287.73,UPI,Completed,Online,2
TX008131,102085,2026-06-19,East,Existing,Data Analytics,1,9387.3,0.0,1689.71,Card,Completed,Offline,0
TX008132,104149,2025-07-08,North,New,GST Filing,5,6452.11,0.1,1161.38,Card,Completed,Referral,1
TX008133,103970,2025-05-02,West,New,GST Filing,1,1875.92,0.0,337.67,UPI,Completed,Online,1
TX008134,102325,2025-04-16,West,New,Payroll,5,34230.26,0.05,6161.45,Cash,Completed,Online,1
TX008135,101236,2026-04-20,West,Existing,Invoice Pro,2,8502.86,0.0,1530.51,Cash,Completed,Referral,1
TX008136,102417,2025-06-25,West,Existing,GST Filing,1,1745.93,0.0,314.27,UPI,Cancelled,Referral,3
TX008137,100582,2025-05-25,Central,New,Payroll,3,17089.3,0.05,3076.07,Bank Transfer,Completed,Referral,1
TX008138,100265,2026-03-04,West,Existing,Data Analytics,5,40201.21,0.05,7236.22,Bank Transfer,Completed,Offline,2
TX008139,102761,2025-09-14,West,Existing,Invoice Pro,3,11281.29,0.1,2030.63,UPI,Completed,Offline,1
TX008140,102067,2026-04-20,South,New,Invoice Pro,4,15996.9,0.1,2879.44,Bank Transfer,Completed,Offline,0
TX008141,103760,2025-07-03,North,Existing,GST Filing,4,7313.55,0.05,1316.44,UPI,Completed,Online,1
TX008142,101671,2025-10-11,Central,New,GST Filing,1,1646.7,0.0,296.41,UPI,Completed,Offline,0
TX008143,103158,2025-09-13,West,Existing,GST Filing,2,3473.5,0.0,625.23,Card,Completed,Online,1
TX008144,104233,2026-02-24,South,New,Data Analytics,2,14818.59,0.05,2667.35,Cash,Completed,Online,1
TX008145,101024,2025-07-01,East,New,Invoice Pro,2,8463.68,0.1,1523.46,Card,Completed,Offline,1
TX008146,101258,2026-06-18,West,New,Payroll,5,34764.44,0.0,6257.6,Card,Completed,Online,3
TX008147,103246,2026-05-14,Northeast,Existing,Invoice Pro,3,13823.44,0.05,2488.22,Bank Transfer,Completed,Offline,0
TX008148,102879,2025-06-29,West,New,GST Filing,4,6502.14,0.0,1170.39,Card,Completed,Online,2
TX008149,104764,2025-04-04,Central,Existing,GST Filing,5,9941.85,0.0,1789.53,Cash,Cancelled,Offline,2
TX008150,103615,2025-03-02,South,New,Data Analytics,3,27609.45,0.0,4969.7,Bank Transfer,Completed,Online,1
TX008151,103390,2025-08-18,West,Existing,Data Analytics,2,18953.33,0.05,3411.6,UPI,Completed,Online,4
TX008152,100987,2025-05-18,East,Existing,GST Filing,2,3582.34,0.05,644.82,Card,Completed,Referral,0
TX008153,104078,2025-11-28,West,Existing,Invoice Pro,3,11567.3,0.05,2082.11,Bank Transfer,Completed,Online,1
TX008154,104966,2025-09-23,South,Existing,Invoice Pro,3,-12970.67,0.05,-2334.72,Card,Refunded,Offline,1
TX008155,104175,2025-08-23,South,Existing,GST Filing,4,6624.47,0.0,1192.4,UPI,Completed,Referral,2
TX008156,103928,2025-11-13,North,Existing,GST Filing,5,9457.15,0.0,1702.29,UPI,Completed,Online,3
TX008157,103938,2026-05-04,North,Existing,GST Filing,4,7107.35,0.0,1279.32,Card,Cancelled,Online,0
TX008158,104497,2025-11-13,West,Existing,GST Filing,5,10247.3,0.0,1844.51,Bank Transfer,Completed,Referral,1
TX008159,101300,2025-04-19,North,Existing,Invoice Pro,5,18989.62,0.1,3418.13,UPI,Completed,Online,2
TX008160,103237,2025-06-11,Northeast,Existing,Invoice Pro,1,4104.87,0.0,738.88,Card,Completed,Offline,2
TX008161,103902,2025-01-11,Central,New,Payroll,5,-31604.53,0.1,-5688.82,UPI,Refunded,Online,0
TX008162,104288,2026-05-17,South,Existing,Payroll,4,28762.86,0.0,5177.31,UPI,Completed,Offline,1
TX008163,104655,2025-08-08,West,New,Invoice Pro,4,17507.58,0.05,3151.36,Cash,Completed,Offline,0
TX008164,102002,2025-06-28,East,New,Data Analytics,2,15343.89,0.05,2761.9,UPI,Completed,Offline,1
TX008165,104231,2026-05-31,West,Existing,Data Analytics,2,17798.05,0.0,3203.65,UPI,Completed,Referral,1
TX008166,103860,2026-06-08,South,Existing,Data Analytics,3,30083.18,0.0,5414.97,UPI,Completed,Online,0
TX008167,103167,2026-02-17,South,Existing,GST Filing,4,6794.64,0.05,1223.04,UPI,Completed,Offline,1
TX008168,102319,2025-01-14,South,Existing,Payroll,2,12876.48,0.0,2317.77,Bank Transfer,Completed,Online,1
TX008169,101235,2026-06-10,South,Existing,Data Analytics,5,49819.95,0.0,8967.59,Card,Completed,Offline,1
TX008170,102126,2026-01-06,Central,New,Payroll,4,-25352.9,0.0,-4563.52,Card,Refunded,Online,1
TX008171,101355,2025-12-22,South,New,Invoice Pro,3,12423.99,0.0,2236.32,Bank Transfer,Completed,Online,1
TX008172,103610,2026-03-25,West,Existing,Data Analytics,5,42299.95,0.15,7613.99,UPI,Completed,Online,1
TX008173,104961,2025-04-29,South,New,Data Analytics,1,9704.0,0.0,1746.72,Bank Transfer,Completed,Referral,2
TX008174,104941,2025-05-20,South,Existing,GST Filing,4,6754.79,0.0,1215.86,Card,Completed,Offline,0
TX008175,101218,2026-01-18,North,Existing,Payroll,5,32568.39,0.05,5862.31,UPI,Completed,Offline,2
TX008176,102854,2025-08-07,West,New,Invoice Pro,1,3675.77,0.1,661.64,Cash,Completed,Offline,0
TX008177,101805,2025-03-21,West,New,GST Filing,5,8899.94,0.0,1601.99,Card,Completed,Online,2
TX008178,103172,2025-10-30,Northeast,New,GST Filing,4,5604.1,0.1,1008.74,UPI,Completed,Offline,0
TX008179,103493,2025-06-21,North,New,Invoice Pro,4,17068.56,0.0,3072.34,Bank Transfer,Completed,Offline,3
TX008180,104901,2025-05-05,Northeast,Existing,Invoice Pro,2,8509.2,0.0,1531.66,Bank Transfer,Completed,Referral,4
TX008181,103009,2026-03-20,Central,New,GST Filing,1,1498.05,0.15,269.65,Bank Transfer,Completed,Online,2
TX008182,102942,2026-03-08,North,New,Payroll,3,18776.45,0.05,3379.76,UPI,Completed,Offline,0
TX008183,104031,2025-11-11,East,Existing,Payroll,3,17049.63,0.15,3068.93,Card,Completed,Offline,1
TX008184,101575,2025-08-10,Central,Existing,Payroll,4,29942.21,0.0,5389.6,UPI,Completed,Online,2
TX008185,104935,2026-04-22,North,Existing,Payroll,3,18678.53,0.05,3362.14,UPI,Completed,Online,1
TX008186,102517,2025-07-06,South,New,Invoice Pro,5,18046.94,0.05,3248.45,Cash,Cancelled,Referral,0
TX008187,104982,2025-06-09,Central,New,GST Filing,2,3255.62,0.1,586.01,Bank Transfer,Completed,Offline,0
TX008188,103058,2025-09-05,East,Existing,GST Filing,2,3588.71,0.05,645.97,UPI,Completed,Offline,2
TX008189,100108,2025-05-21,South,Existing,Data Analytics,3,24870.74,0.0,4476.73,UPI,Completed,Online,0
TX008190,104197,2025-06-09,South,Existing,GST Filing,2,3724.06,0.1,670.33,Bank Transfer,Completed,Offline,0
TX008191,103492,2025-01-14,South,Existing,GST Filing,1,1888.16,0.1,339.87,UPI,Completed,Online,2
TX008192,102683,2025-11-18,North,Existing,Payroll,2,11809.65,0.05,2125.74,Card,Completed,Online,3
TX008193,103137,2025-04-09,Central,Existing,Data Analytics,5,45444.48,0.0,8180.01,UPI,Completed,Referral,0
TX008194,102613,2025-04-18,East,Existing,Payroll,5,30354.64,0.0,5463.84,UPI,Cancelled,Online,0
TX008195,101811,2025-07-23,South,Existing,Invoice Pro,5,16016.49,0.1,2882.97,UPI,Completed,Online,3
TX008196,103308,2025-06-22,South,Existing,Payroll,5,29049.55,0.1,5228.92,UPI,Completed,Offline,3
TX008197,101976,2026-02-27,Central,New,GST Filing,4,6099.8,0.0,1097.96,Card,Completed,Offline,1
TX008198,103736,2025-02-03,West,Existing,Data Analytics,1,9190.39,0.05,1654.27,Card,Completed,Online,1
TX008199,101249,2025-04-12,East,New,Invoice Pro,3,13137.86,0.0,2364.81,Bank Transfer,Completed,Online,0
TX008200,100273,2025-05-01,North,Existing,GST Filing,4,6570.62,0.1,1182.71,Card,Completed,Online,2
TX008201,104857,2025-11-05,South,Existing,Data Analytics,4,36194.13,0.0,6514.94,UPI,Completed,Online,1
TX008202,100508,2026-04-29,West,Existing,GST Filing,5,9874.16,0.05,1777.35,Cash,Completed,Online,0
TX008203,100106,2026-03-03,Central,New,GST Filing,3,6067.08,0.0,1092.07,UPI,Completed,Online,1
TX008204,104310,2025-05-07,East,New,Payroll,1,7535.38,0.0,1356.37,Card,Completed,Online,0
TX008205,102095,2025-02-13,South,Existing,Invoice Pro,4,13781.33,0.0,2480.64,Card,Completed,Offline,1
TX008206,100753,2025-11-18,North,Existing,Payroll,5,30349.42,0.0,5462.9,Card,Completed,Referral,1
TX008207,102906,2025-11-06,West,Existing,Payroll,1,7459.32,0.05,1342.68,Cash,Completed,Online,1
TX008208,103776,2025-10-24,North,Existing,Payroll,2,11728.34,0.0,2111.1,Bank Transfer,Cancelled,Offline,1
TX008209,102344,2026-05-29,East,Existing,GST Filing,3,5145.83,0.1,926.25,UPI,Completed,Offline,2
TX008210,103691,2026-06-03,West,Existing,Data Analytics,2,19442.47,0.0,3499.64,Card,Completed,Online,0
TX008211,104862,2025-12-03,West,Existing,Payroll,3,19056.26,0.05,3430.13,UPI,Completed,Offline,1
TX008212,101627,2025-10-25,North,New,Data Analytics,2,17446.91,0.1,3140.44,Cash,Completed,Offline,0
TX008213,102870,2025-04-25,North,Existing,Invoice Pro,4,15907.74,0.0,2863.39,Card,Completed,Online,1
TX008214,100020,2025-07-20,East,New,GST Filing,2,3489.11,0.1,628.04,Cash,Completed,Online,1
TX008215,103802,2025-04-24,West,Existing,Payroll,3,22321.62,0.0,4017.89,UPI,Completed,Referral,1
TX008216,101364,2025-08-08,North,Existing,Payroll,3,17237.41,0.05,3102.73,UPI,Completed,Online,1
TX008217,101695,2025-11-23,East,Existing,Data Analytics,2,19567.28,0.0,3522.11,UPI,Completed,Offline,1
TX008218,101535,2026-02-08,East,Existing,Data Analytics,4,-39171.51,0.0,-7050.87,Card,Refunded,Referral,2
TX008219,101729,2025-12-11,South,New,Invoice Pro,3,13341.73,0.0,2401.51,UPI,Completed,Online,0
TX008220,100428,2026-01-17,West,New,GST Filing,2,3981.73,0.05,716.71,Cash,Completed,Online,3
TX008221,101498,2026-06-14,Northeast,Existing,Data Analytics,4,40583.97,0.05,7305.11,Card,Completed,Offline,1
TX008222,102526,2025-04-17,East,Existing,Data Analytics,1,7956.51,0.1,1432.17,UPI,Completed,Offline,0
TX008223,104356,2025-06-10,West,Existing,GST Filing,3,4816.85,0.15,867.03,UPI,Completed,Offline,0
TX008224,100312,2025-01-30,North,Existing,Data Analytics,4,39269.36,0.05,7068.48,Card,Completed,Offline,0
TX008225,101514,2025-01-20,West,Existing,GST Filing,5,8222.08,0.0,1479.97,Card,Completed,Online,1
TX008226,101420,2026-05-04,East,Existing,GST Filing,1,1954.96,0.0,351.89,UPI,Completed,Online,2
TX008227,102188,2026-03-30,Central,New,GST Filing,4,7383.1,0.05,1328.96,UPI,Cancelled,Online,2
TX008228,101766,2026-02-27,West,Existing,GST Filing,4,6360.88,0.05,1144.96,Card,Completed,Online,0
TX008229,101630,2026-05-19,Northeast,Existing,GST Filing,4,7356.89,0.0,1324.24,UPI,Cancelled,Online,1
TX008230,104247,2025-03-30,South,New,Payroll,2,13495.99,0.05,2429.28,Card,Completed,Referral,0
TX008231,102332,2025-11-27,East,Existing,Data Analytics,4,32831.65,0.15,5909.7,Card,Completed,Offline,1
